Date,Customer_ID,Customer_name,Industry,Item_ID,Item_name,Quantity,Unit_price,Salesperson
2022/3/17,C109,Customer109,P,I005,Item005,2,140,Emily
2022/3/17,C263,Customer263,E,I005,Item005,2,145,John
2022/3/17,C1133,Customer1133,F,I005,Item005,5,145,Mary
2022/3/17,C453,Customer453,F,I005,Item005,2,145,Mary
2022/3/17,C147,Customer147,L,I005,Item005,3,130,David
2022/3/18,C003,Customer003,C,I002,Item002,8,165,John
2022/3/18,C858,Customer858,N,I004,Item004,2,395,Michael
2022/3/18,C308,Customer308,D,I005,Item005,1,140,James
2022/3/18,C250,Customer250,D,I004,Item004,4,425,James
2022/3/18,C978,Customer978,K,I001,Item001,6,120,Jennifer
2022/3/18,C801,Customer801,E,I005,Item005,6,145,John
2022/3/18,C147,Customer147,L,I005,Item005,1,130,David
2022/3/18,C147,Customer147,L,I002,Item002,3,165,David
2022/3/21,C618,Customer618,B,I001,Item001,4,120,Jessica
2022/3/21,C495,Customer495,U,I002,Item002,3,200,Jessica
2022/3/21,C147,Customer147,L,I002,Item002,10,165,David
2022/3/21,C147,Customer147,L,I003,Item003,1,170,David
2022/3/21,C147,Customer147,L,I001,Item001,1,110,David
2022/3/21,C147,Customer147,L,I003,Item003,3,170,David
2022/3/21,C978,Customer978,K,I001,Item001,1,120,Jennifer
2022/3/22,C015,Customer015,H,I001,Item001,5,115,Mary
2022/3/22,C015,Customer015,H,I004,Item004,2,415,Mary
2022/3/22,C1880,Customer1880,D,I005,Item005,1,140,James
2022/3/22,C870,Customer870,Q,I001,Item001,15,115,Emily
2022/3/22,C1814,Customer1814,H,I001,Item001,3,120,Sarah
2022/3/22,C202,Customer202,P,I001,Item001,5,120,Emily
2022/3/22,C420,Customer420,E,I004,Item004,3,425,John
2022/3/22,C662,Customer662,J,I001,Item001,2,120,Jessica
2022/3/22,C154,Customer154,L,I004,Item004,5,415,David
2022/3/22,C147,Customer147,L,I005,Item005,3,130,David
2022/3/23,C005,Customer005,C,I002,Item002,1,200,John
2022/3/23,C005,Customer005,C,I003,Item003,4,205,John
2022/3/23,C363,Customer363,R,I005,Item005,4,145,John
2022/3/23,C1318,Customer1318,A,I005,Item005,45,135,James
2022/3/23,C147,Customer147,L,I005,Item005,15,130,David
2022/3/24,C003,Customer003,C,I002,Item002,4,165,John
2022/3/24,C003,Customer003,C,I002,Item002,12,165,John
2022/3/24,C037,Customer037,Q,I003,Item003,1,180,Emily
2022/3/24,C334,Customer334,D,I001,Item001,1,120,James
2022/3/24,C482,Customer482,E,I004,Item004,1,425,John
2022/3/24,C147,Customer147,L,I002,Item002,1,165,David
2022/3/25,C470,Customer470,I,I001,Item001,5,115,Jessica
2022/3/25,C527,Customer527,P,I005,Item005,3,140,Emily
2022/3/25,C250,Customer250,D,I001,Item001,1,120,James
2022/3/25,C084,Customer084,D,I004,Item004,3,415,James
2022/3/25,C1912,Customer1912,A,I001,Item001,2,120,James
2022/3/25,C147,Customer147,L,I005,Item005,3,130,David
2022/3/25,C147,Customer147,L,I003,Item003,2,170,David
2022/3/28,C1814,Customer1814,H,I001,Item001,2,120,Sarah
2022/3/28,C801,Customer801,E,I005,Item005,4,145,John
2022/3/28,C147,Customer147,L,I003,Item003,8,170,David
2022/3/28,C147,Customer147,L,I005,Item005,6,130,David
2022/3/28,C147,Customer147,L,I002,Item002,10,165,David
2022/3/29,C571,Customer571,D,I002,Item002,2,200,James
2022/3/29,C084,Customer084,D,I004,Item004,1,415,James
2022/3/29,C592,Customer592,Q,I001,Item001,5,115,Emily
2022/3/29,C147,Customer147,L,I005,Item005,2,130,David
2022/3/29,C338,Customer338,W,I002,Item002,5,190,Mary
2022/3/30,C005,Customer005,C,I002,Item002,1,200,John
2022/3/30,C005,Customer005,C,I003,Item003,5,205,John
2022/3/30,C1236,Customer1236,E,I005,Item005,15,135,John
2022/3/30,C081,Customer081,L,I001,Item001,8,115,David
2022/3/30,C1133,Customer1133,F,I005,Item005,5,145,Mary
2022/3/30,C147,Customer147,L,I002,Item002,3,165,David
2022/3/31,C191,Customer191,C,I004,Item004,4,415,John
2022/3/31,C1799,Customer1799,C,I003,Item003,1,170,John
2022/3/31,C1799,Customer1799,C,I002,Item002,8,165,John
2022/3/31,C1799,Customer1799,C,I003,Item003,8,170,John
2022/3/31,C1799,Customer1799,C,I002,Item002,246,165,John
2022/3/31,C424,Customer424,D,I005,Item005,15,135,James
2022/3/31,C147,Customer147,L,I002,Item002,3,165,David
2022/3/31,C147,Customer147,L,I005,Item005,1,130,David
2022/3/31,C147,Customer147,L,I003,Item003,1,170,David
2022/4/1,C003,Customer003,C,I002,Item002,8,165,John
2022/4/1,C1533,Customer1533,B,I001,Item001,5,120,Sarah
2022/4/1,C1880,Customer1880,D,I005,Item005,1,140,James
2022/4/1,C1609,Customer1609,L,I003,Item003,1,156,David
2022/4/1,C1609,Customer1609,L,I002,Item002,1,151,David
2022/4/1,C330,Customer330,I,I003,Item003,1,205,Jessica
2022/4/1,C330,Customer330,I,I002,Item002,2,200,Jessica
2022/4/1,C264,Customer264,D,I005,Item005,5,145,James
2022/4/1,C147,Customer147,L,I001,Item001,2,110,David
2022/4/4,C037,Customer037,Q,I001,Item001,10,115,Emily
2022/4/4,C250,Customer250,D,I004,Item004,1,425,James
2022/4/4,C008,Customer008,D,I005,Item005,5,140,James
2022/4/4,C1814,Customer1814,H,I001,Item001,4,120,Sarah
2022/4/4,C147,Customer147,L,I005,Item005,2,130,David
2022/4/5,C870,Customer870,Q,I001,Item001,15,115,Emily
2022/4/5,C801,Customer801,E,I005,Item005,6,145,John
2022/4/5,C154,Customer154,L,I004,Item004,4,415,David
2022/4/5,C288,Customer288,C,I002,Item002,2,190,John
2022/4/5,C147,Customer147,L,I005,Item005,2,130,David
2022/4/5,C147,Customer147,L,I003,Item003,2,170,David
2022/4/5,C147,Customer147,L,I005,Item005,6,130,David
2022/4/6,C015,Customer015,H,I001,Item001,1,115,Mary
2022/4/6,C005,Customer005,C,I002,Item002,1,200,John
2022/4/6,C005,Customer005,C,I003,Item003,8,205,John
2022/4/6,C335,Customer335,C,I001,Item001,1,120,John
2022/4/6,C363,Customer363,R,I005,Item005,4,145,John
2022/4/6,C727,Customer727,Q,I001,Item001,5,115,Emily
2022/4/6,C147,Customer147,L,I002,Item002,18,165,David
2022/4/6,C147,Customer147,L,I004,Item004,2,395,David
2022/4/6,C147,Customer147,L,I003,Item003,9,170,David
2022/4/7,C003,Customer003,C,I002,Item002,13,165,John
2022/4/7,C1799,Customer1799,C,I003,Item003,1,170,John
2022/4/7,C1799,Customer1799,C,I002,Item002,8,165,John
2022/4/7,C592,Customer592,Q,I001,Item001,15,115,Emily
2022/4/7,C307,Customer307,D,I005,Item005,2,140,James
2022/4/7,C308,Customer308,D,I005,Item005,2,140,James
2022/4/7,C683,Customer683,A,I005,Item005,15,135,James
2022/4/7,C334,Customer334,D,I005,Item005,3,145,James
2022/4/7,C361,Customer361,P,I005,Item005,2,140,Emily
2022/4/7,C1880,Customer1880,D,I005,Item005,2,140,James
2022/4/7,C1388,Customer1388,A,I001,Item001,1,120,James
2022/4/7,C1051,Customer1051,D,I001,Item001,3,120,James
2022/4/7,C147,Customer147,L,I005,Item005,5,130,David
2022/4/11,C1318,Customer1318,A,I005,Item005,30,135,James
2022/4/11,C1403,Customer1403,M,I005,Item005,1,145,William
2022/4/11,C084,Customer084,D,I004,Item004,1,415,James
2022/4/11,C1133,Customer1133,F,I005,Item005,5,145,Mary
2022/4/11,C1814,Customer1814,H,I001,Item001,4,120,Sarah
2022/4/11,C147,Customer147,L,I002,Item002,10,165,David
2022/4/11,C147,Customer147,L,I005,Item005,2,130,David
2022/4/12,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2022/4/12,C338,Customer338,W,I002,Item002,5,190,Mary
2022/4/12,C1814,Customer1814,H,I001,Item001,4,120,Sarah
2022/4/12,C084,Customer084,D,I004,Item004,3,415,James
2022/4/12,C147,Customer147,L,I005,Item005,6,130,David
2022/4/13,C662,Customer662,J,I001,Item001,2,120,Jessica
2022/4/13,C005,Customer005,C,I002,Item002,1,200,John
2022/4/13,C005,Customer005,C,I003,Item003,3,205,John
2022/4/13,C154,Customer154,L,I004,Item004,4,415,David
2022/4/13,C147,Customer147,L,I002,Item002,6,165,David
2022/4/13,C147,Customer147,L,I001,Item001,2,110,David
2022/4/14,C008,Customer008,D,I005,Item005,2,140,James
2022/4/14,C1799,Customer1799,C,I003,Item003,1,170,John
2022/4/14,C363,Customer363,R,I005,Item005,4,145,John
2022/4/14,C527,Customer527,P,I005,Item005,3,140,Emily
2022/4/14,C1814,Customer1814,H,I001,Item001,3,120,Sarah
2022/4/14,C147,Customer147,L,I003,Item003,1,170,David
2022/4/15,C003,Customer003,C,I002,Item002,12,165,John
2022/4/15,C858,Customer858,N,I005,Item005,15,130,Michael
2022/4/15,C307,Customer307,D,I005,Item005,2,140,James
2022/4/15,C308,Customer308,D,I005,Item005,2,140,James
2022/4/15,C109,Customer109,P,I005,Item005,1,140,Emily
2022/4/15,C263,Customer263,E,I005,Item005,2,145,John
2022/4/15,C495,Customer495,U,I002,Item002,6,200,Jessica
2022/4/15,C1814,Customer1814,H,I001,Item001,2,120,Sarah
2022/4/15,C1912,Customer1912,A,I001,Item001,2,120,James
2022/4/15,C453,Customer453,F,I005,Item005,2,145,Mary
2022/4/15,C147,Customer147,L,I003,Item003,11,170,David
2022/4/18,C003,Customer003,C,I002,Item002,12,165,John
2022/4/18,C571,Customer571,D,I001,Item001,6,120,James
2022/4/18,C2080,Customer2080,B,I005,Item005,1,145,Jessica
2022/4/18,C2091,Customer2091,E,I005,Item005,3,145,Sarah
2022/4/18,C008,Customer008,D,I005,Item005,6,140,James
2022/4/18,C801,Customer801,E,I005,Item005,2,145,John
2022/4/18,C147,Customer147,L,I002,Item002,10,165,David
2022/4/19,C264,Customer264,D,I005,Item005,3,145,James
2022/4/19,C978,Customer978,K,I001,Item001,4,120,Jennifer
2022/4/19,C495,Customer495,U,I002,Item002,6,200,Jessica
2022/4/19,C1814,Customer1814,H,I001,Item001,3,120,Sarah
2022/4/19,C147,Customer147,L,I005,Item005,2,130,David
2022/4/19,C147,Customer147,L,I003,Item003,2,170,David
2022/4/19,C147,Customer147,L,I002,Item002,1,165,David
2022/4/19,C147,Customer147,L,I004,Item004,1,395,David
2022/4/19,C495,Customer495,U,I002,Item002,6,200,Jessica
2022/4/20,C015,Customer015,H,I001,Item001,1,115,Mary
2022/4/20,C005,Customer005,C,I002,Item002,1,200,John
2022/4/20,C005,Customer005,C,I003,Item003,5,205,John
2022/4/20,C363,Customer363,R,I005,Item005,3,145,John
2022/4/20,C338,Customer338,W,I002,Item002,10,190,Mary
2022/4/20,C148,Customer148,F,I005,Item005,1,145,Mary
2022/4/20,C147,Customer147,L,I004,Item004,3,395,David
2022/4/20,C147,Customer147,L,I005,Item005,2,130,David
2022/4/20,C147,Customer147,L,I003,Item003,1,170,David
2022/4/20,C147,Customer147,L,I002,Item002,1,165,David
2022/4/20,C147,Customer147,L,I003,Item003,7,170,David
2022/4/21,C017,Customer017,D,I002,Item002,10,190,James
2022/4/21,C1799,Customer1799,C,I003,Item003,1,170,John
2022/4/21,C1799,Customer1799,C,I002,Item002,8,165,John
2022/4/21,C250,Customer250,D,I004,Item004,4,425,James
2022/4/21,C081,Customer081,L,I001,Item001,8,115,David
2022/4/21,C1133,Customer1133,F,I005,Item005,15,135,Mary
2022/4/21,C147,Customer147,L,I003,Item003,2,170,David
2022/4/21,C147,Customer147,L,I002,Item002,2,165,David
2022/4/22,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/4/22,C264,Customer264,D,I005,Item005,2,145,James
2022/4/22,C330,Customer330,I,I002,Item002,2,200,Jessica
2022/4/22,C081,Customer081,L,I001,Item001,3,115,David
2022/4/22,C166,Customer166,E,I004,Item004,1,425,John
2022/4/22,C453,Customer453,F,I005,Item005,2,145,Mary
2022/4/22,C147,Customer147,L,I005,Item005,4,130,David
2022/4/25,C1886,Customer1886,N,I001,Item001,2,120,Michael
2022/4/25,C154,Customer154,L,I004,Item004,4,415,David
2022/4/25,C147,Customer147,L,I005,Item005,6,130,David
2022/4/25,C147,Customer147,L,I002,Item002,15,165,David
2022/4/26,C003,Customer003,C,I002,Item002,3,165,John
2022/4/26,C482,Customer482,E,I004,Item004,1,425,John
2022/4/26,C420,Customer420,E,I004,Item004,4,425,John
2022/4/26,C091,Customer091,J,I001,Item001,2,120,Jessica
2022/4/26,C288,Customer288,C,I005,Item005,3,145,John
2022/4/26,C147,Customer147,L,I005,Item005,3,130,David
2022/4/26,C147,Customer147,L,I003,Item003,1,170,David
2022/4/26,C147,Customer147,L,I005,Item005,3,130,David
2022/4/26,C147,Customer147,L,I001,Item001,1,110,David
2022/4/27,C005,Customer005,C,I002,Item002,1,200,John
2022/4/27,C005,Customer005,C,I003,Item003,3,205,John
2022/4/27,C363,Customer363,R,I005,Item005,4,145,John
2022/4/27,C422,Customer422,F,I005,Item005,1,145,Mary
2022/4/27,C084,Customer084,D,I004,Item004,1,415,James
2022/4/27,C495,Customer495,U,I002,Item002,6,200,Jessica
2022/4/27,C495,Customer495,U,I005,Item005,15,135,Jessica
2022/4/27,C147,Customer147,L,I002,Item002,5,165,David
2022/4/27,C978,Customer978,K,I005,Item005,2,145,Jennifer
2022/4/28,C1799,Customer1799,C,I002,Item002,8,165,John
2022/4/28,C1814,Customer1814,H,I001,Item001,4,120,Sarah
2022/4/28,C699,Customer699,D,I005,Item005,4,140,James
2022/4/28,C1318,Customer1318,A,I005,Item005,30,135,James
2022/4/28,C081,Customer081,L,I001,Item001,4,115,David
2022/4/28,C1912,Customer1912,A,I001,Item001,1,120,James
2022/4/28,C148,Customer148,F,I005,Item005,1,145,Mary
2022/4/28,C147,Customer147,L,I002,Item002,1,165,David
2022/4/28,C147,Customer147,L,I005,Item005,1,130,David
2022/4/29,C264,Customer264,D,I005,Item005,4,145,James
2022/4/29,C015,Customer015,H,I004,Item004,2,415,Mary
2022/4/29,C618,Customer618,B,I001,Item001,4,120,Jessica
2022/4/29,C263,Customer263,E,I005,Item005,2,145,John
2022/4/29,C154,Customer154,L,I004,Item004,5,415,David
2022/4/29,C1388,Customer1388,A,I005,Item005,3,145,James
2022/4/29,C801,Customer801,E,I005,Item005,4,145,John
2022/4/29,C166,Customer166,E,I001,Item001,2,120,John
2022/4/29,C147,Customer147,L,I003,Item003,2,170,David
2022/4/29,C147,Customer147,L,I002,Item002,2,165,David
2022/5/2,C078,Customer078,U,I003,Item003,1,205,Jessica
2022/5/2,C147,Customer147,L,I002,Item002,18,165,David
2022/5/2,C571,Customer571,D,I001,Item001,6,120,James
2022/5/2,C084,Customer084,D,I004,Item004,1,415,James
2022/5/2,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/5/2,C109,Customer109,P,I005,Item005,2,140,Emily
2022/5/2,C534,Customer534,X,I005,Item005,15,135,John
2022/5/2,C422,Customer422,F,I005,Item005,1,145,Mary
2022/5/2,C154,Customer154,L,I004,Item004,4,415,David
2022/5/2,C147,Customer147,L,I003,Item003,2,170,David
2022/5/2,C147,Customer147,L,I002,Item002,17,165,David
2022/5/2,C147,Customer147,L,I003,Item003,7,170,David
2022/5/2,C184,Customer184,V,I005,Item005,1,130,David
2022/5/3,C015,Customer015,H,I004,Item004,2,415,Mary
2022/5/3,C699,Customer699,D,I001,Item001,2,115,James
2022/5/3,C592,Customer592,Q,I001,Item001,15,115,Emily
2022/5/3,C264,Customer264,D,I005,Item005,5,145,James
2022/5/3,C2135,Customer2135,J,I002,Item002,1,200,Jessica
2022/5/3,C084,Customer084,D,I004,Item004,1,415,James
2022/5/3,C147,Customer147,L,I005,Item005,4,130,David
2022/5/3,C147,Customer147,L,I003,Item003,3,170,David
2022/5/4,C005,Customer005,C,I002,Item002,1,200,John
2022/5/4,C005,Customer005,C,I003,Item003,4,205,John
2022/5/4,C495,Customer495,U,I002,Item002,6,200,Jessica
2022/5/4,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/5/4,C147,Customer147,L,I004,Item004,2,395,David
2022/5/5,C1799,Customer1799,C,I002,Item002,8,165,John
2022/5/5,C870,Customer870,Q,I001,Item001,5,115,Emily
2022/5/5,C2135,Customer2135,J,I003,Item003,2,205,Jessica
2022/5/5,C2135,Customer2135,J,I002,Item002,2,200,Jessica
2022/5/5,C482,Customer482,E,I004,Item004,1,425,John
2022/5/5,C2091,Customer2091,E,I005,Item005,3,145,Sarah
2022/5/5,C330,Customer330,I,I003,Item003,2,205,Jessica
2022/5/5,C420,Customer420,E,I004,Item004,1,425,John
2022/5/5,C1814,Customer1814,H,I001,Item001,2,120,Sarah
2022/5/5,C424,Customer424,D,I005,Item005,15,135,James
2022/5/5,C1133,Customer1133,F,I005,Item005,5,145,Mary
2022/5/5,C147,Customer147,L,I003,Item003,7,170,David
2022/5/6,C003,Customer003,C,I002,Item002,11,165,John
2022/5/6,C264,Customer264,D,I002,Item002,2,200,James
2022/5/6,C264,Customer264,D,I005,Item005,3,145,James
2022/5/6,C154,Customer154,L,I004,Item004,5,415,David
2022/5/6,C147,Customer147,L,I001,Item001,2,110,David
2022/5/6,C147,Customer147,L,I002,Item002,3,165,David
2022/5/6,C147,Customer147,L,I003,Item003,4,170,David
2022/5/6,C147,Customer147,L,I005,Item005,2,130,David
2022/5/6,C147,Customer147,L,I004,Item004,1,395,David
2022/5/10,C015,Customer015,H,I001,Item001,1,115,Mary
2022/5/10,C250,Customer250,D,I004,Item004,1,425,James
2022/5/10,C683,Customer683,A,I005,Item005,15,135,James
2022/5/10,C662,Customer662,J,I001,Item001,2,120,Jessica
2022/5/10,C1814,Customer1814,H,I001,Item001,6,120,Sarah
2022/5/10,C285,Customer285,E,I005,Item005,15,135,John
2022/5/10,C1036,Customer1036,S,I001,Item001,2,120,Jennifer
2022/5/10,C147,Customer147,L,I005,Item005,6,130,David
2022/5/10,C147,Customer147,L,I002,Item002,17,190,David
2022/5/10,C147,Customer147,L,I003,Item003,1,170,David
2022/5/11,C005,Customer005,C,I002,Item002,1,200,John
2022/5/11,C005,Customer005,C,I003,Item003,5,205,John
2022/5/11,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/5/11,C1318,Customer1318,A,I005,Item005,30,135,James
2022/5/11,C109,Customer109,P,I005,Item005,6,140,Emily
2022/5/11,C147,Customer147,L,I003,Item003,5,195,David
2022/5/12,C093,Customer093,I,I005,Item005,15,135,Jessica
2022/5/12,C084,Customer084,D,I004,Item004,1,415,James
2022/5/12,C1814,Customer1814,H,I001,Item001,4,120,Sarah
2022/5/12,C1912,Customer1912,A,I001,Item001,1,120,James
2022/5/12,C1133,Customer1133,F,I005,Item005,15,135,Mary
2022/5/13,C003,Customer003,C,I002,Item002,13,165,John
2022/5/13,C1007,Customer1007,W,I003,Item003,1,225,Mary
2022/5/13,C308,Customer308,D,I005,Item005,2,140,James
2022/5/13,C147,Customer147,L,I001,Item001,2,110,David
2022/5/13,C147,Customer147,L,I003,Item003,2,195,David
2022/5/13,C1533,Customer1533,B,I001,Item001,5,120,Sarah
2022/5/13,C592,Customer592,Q,I001,Item001,15,115,Emily
2022/5/13,C288,Customer288,C,I005,Item005,3,145,John
2022/5/13,C084,Customer084,D,I004,Item004,2,415,James
2022/5/13,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/5/13,C147,Customer147,L,I002,Item002,5,190,David
2022/5/13,C263,Customer263,E,I005,Item005,1,145,John
2022/5/16,C495,Customer495,U,I002,Item002,6,200,Jessica
2022/5/16,C527,Customer527,P,I005,Item005,3,140,Emily
2022/5/16,C084,Customer084,D,I004,Item004,1,415,James
2022/5/16,C154,Customer154,L,I004,Item004,5,415,David
2022/5/16,C342,Customer342,F,I005,Item005,4,145,Mary
2022/5/16,C147,Customer147,L,I002,Item002,15,190,David
2022/5/16,C147,Customer147,L,I005,Item005,3,130,David
2022/5/16,C2091,Customer2091,E,I005,Item005,2,145,Sarah
2022/5/17,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/5/17,C147,Customer147,L,I003,Item003,2,195,David
2022/5/17,C147,Customer147,L,I005,Item005,3,130,David
2022/5/17,C147,Customer147,L,I005,Item005,6,130,David
2022/5/17,C147,Customer147,L,I004,Item004,3,395,David
2022/5/18,C005,Customer005,C,I002,Item002,1,200,John
2022/5/18,C005,Customer005,C,I003,Item003,5,205,John
2022/5/18,C148,Customer148,F,I005,Item005,1,145,Mary
2022/5/18,C147,Customer147,L,I003,Item003,7,195,David
2022/5/19,C003,Customer003,C,I002,Item002,2,185,John
2022/5/19,C003,Customer003,C,I002,Item002,12,185,John
2022/5/19,C870,Customer870,Q,I001,Item001,15,115,Emily
2022/5/19,C081,Customer081,L,I001,Item001,4,115,David
2022/5/19,C801,Customer801,E,I005,Item005,6,145,John
2022/5/19,C495,Customer495,U,I002,Item002,6,220,Jessica
2022/5/19,C109,Customer109,P,I005,Item005,2,140,Emily
2022/5/19,C147,Customer147,L,I004,Item004,2,395,David
2022/5/20,C264,Customer264,D,I004,Item004,1,425,James
2022/5/20,C264,Customer264,D,I005,Item005,5,145,James
2022/5/20,C154,Customer154,L,I004,Item004,5,415,David
2022/5/20,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/5/23,C858,Customer858,N,I005,Item005,15,130,Michael
2022/5/23,C154,Customer154,L,I004,Item004,5,415,David
2022/5/23,C1133,Customer1133,F,I005,Item005,15,135,Mary
2022/5/23,C147,Customer147,L,I005,Item005,3,130,David
2022/5/23,C147,Customer147,L,I003,Item003,1,195,David
2022/5/23,C147,Customer147,L,I002,Item002,2,190,David
2022/5/24,C264,Customer264,D,I005,Item005,3,145,James
2022/5/24,C1912,Customer1912,A,I001,Item001,2,120,James
2022/5/24,C870,Customer870,Q,I001,Item001,5,115,Emily
2022/5/24,C763,Customer763,P,I002,Item002,1,220,Emily
2022/5/24,C338,Customer338,W,I002,Item002,10,190,Mary
2022/5/24,C081,Customer081,L,I001,Item001,3,115,David
2022/5/24,C1814,Customer1814,H,I001,Item001,4,120,Sarah
2022/5/25,C005,Customer005,C,I002,Item002,1,220,John
2022/5/25,C005,Customer005,C,I003,Item003,4,225,John
2022/5/25,C363,Customer363,R,I005,Item005,4,145,John
2022/5/25,C1318,Customer1318,A,I005,Item005,30,135,James
2022/5/25,C1789,Customer1789,U,I002,Item002,6,220,Jessica
2022/5/25,C1036,Customer1036,S,I001,Item001,1,120,Jennifer
2022/5/25,C263,Customer263,E,I005,Item005,2,145,John
2022/5/25,C084,Customer084,D,I004,Item004,2,415,James
2022/5/25,C1329,Customer1329,G,I001,Item001,2,130,James
2022/5/25,C147,Customer147,L,I004,Item004,1,395,David
2022/5/26,C1799,Customer1799,C,I003,Item003,1,190,John
2022/5/26,C1799,Customer1799,C,I002,Item002,8,185,John
2022/5/26,C202,Customer202,P,I001,Item001,4,120,Emily
2022/5/26,C853,Customer853,S,I005,Item005,1,145,Jennifer
2022/5/26,C662,Customer662,J,I001,Item001,3,120,Jessica
2022/5/26,C147,Customer147,L,I002,Item002,1,190,David
2022/5/26,C147,Customer147,L,I004,Item004,3,395,David
2022/5/27,C003,Customer003,C,I002,Item002,10,185,John
2022/5/27,C017,Customer017,D,I002,Item002,10,190,James
2022/5/27,C307,Customer307,D,I005,Item005,1,140,James
2022/5/27,C308,Customer308,D,I005,Item005,1,140,James
2022/5/27,C2128,Customer2128,U,I002,Item002,1,220,Jessica
2022/5/27,C817,Customer817,G,I001,Item001,2,130,James
2022/5/27,C870,Customer870,Q,I001,Item001,15,115,Emily
2022/5/27,C250,Customer250,D,I004,Item004,1,425,James
2022/5/27,C264,Customer264,D,I005,Item005,7,145,James
2022/5/27,C2071,Customer2071,D,I001,Item001,5,130,James
2022/5/27,C037,Customer037,Q,I003,Item003,1,200,Emily
2022/5/27,C495,Customer495,U,I001,Item001,1,130,Jessica
2022/5/27,C495,Customer495,U,I002,Item002,6,220,Jessica
2022/5/27,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/5/27,C147,Customer147,L,I003,Item003,2,195,David
2022/5/27,C147,Customer147,L,I002,Item002,17,190,David
2022/5/30,C1618,Customer1618,D,I005,Item005,75,135,James
2022/5/30,C330,Customer330,I,I002,Item002,2,200,Jessica
2022/5/30,C330,Customer330,I,I003,Item003,3,205,Jessica
2022/5/30,C801,Customer801,E,I005,Item005,4,145,John
2022/5/30,C147,Customer147,L,I003,Item003,1,195,David
2022/5/30,C147,Customer147,L,I005,Item005,8,130,David
2022/5/30,C147,Customer147,L,I002,Item002,1,190,David
2022/5/30,C147,Customer147,L,I002,Item002,5,190,David
2022/5/30,C147,Customer147,L,I003,Item003,7,195,David
2022/5/31,C1809,Customer1809,A,I002,Item002,1,220,James
2022/5/31,C084,Customer084,D,I004,Item004,1,415,James
2022/5/31,C154,Customer154,L,I004,Item004,5,415,David
2022/5/31,C1388,Customer1388,A,I005,Item005,2,145,James
2022/5/31,C1814,Customer1814,H,I001,Item001,6,120,Sarah
2022/5/31,C453,Customer453,F,I005,Item005,2,145,Mary
2022/5/31,C147,Customer147,L,I003,Item003,3,195,David
2022/5/31,C147,Customer147,L,I002,Item002,1,190,David
2022/5/31,C178,Customer178,C,I005,Item005,3,145,John
2022/6/1,C005,Customer005,C,I002,Item002,1,220,John
2022/6/1,C005,Customer005,C,I003,Item003,7,225,John
2022/6/1,C263,Customer263,E,I005,Item005,2,145,John
2022/6/1,C288,Customer288,C,I003,Item003,4,225,John
2022/6/1,C147,Customer147,L,I004,Item004,3,395,David
2022/6/1,C147,Customer147,L,I005,Item005,15,130,David
2022/6/2,C1799,Customer1799,C,I003,Item003,1,190,John
2022/6/2,C1814,Customer1814,H,I001,Item001,5,120,Sarah
2022/6/2,C1564,Customer1564,T,I005,Item005,15,135,Sarah
2022/6/2,C1133,Customer1133,F,I005,Item005,15,135,Mary
2022/6/2,C147,Customer147,L,I003,Item003,1,195,David
2022/6/2,C147,Customer147,L,I002,Item002,2,190,David
2022/6/2,C147,Customer147,L,I002,Item002,5,190,David
2022/6/3,C2091,Customer2091,E,I005,Item005,2,145,Sarah
2022/6/3,C1214,Customer1214,D,I005,Item005,1,140,James
2022/6/3,C363,Customer363,R,I005,Item005,3,145,John
2022/6/3,C091,Customer091,J,I001,Item001,2,120,Jessica
2022/6/3,C109,Customer109,P,I005,Item005,2,140,Emily
2022/6/3,C801,Customer801,E,I005,Item005,4,145,John
2022/6/3,C1912,Customer1912,A,I001,Item001,1,120,James
2022/6/3,C147,Customer147,L,I002,Item002,2,190,David
2022/6/3,C147,Customer147,L,I005,Item005,4,130,David
2022/6/6,C003,Customer003,C,I002,Item002,14,185,John
2022/6/6,C330,Customer330,I,I002,Item002,1,220,Jessica
2022/6/6,C084,Customer084,D,I004,Item004,2,415,James
2022/6/6,C1814,Customer1814,H,I001,Item001,10,130,Sarah
2022/6/6,C147,Customer147,L,I005,Item005,3,130,David
2022/6/6,C147,Customer147,L,I002,Item002,6,190,David
2022/6/6,C147,Customer147,L,I002,Item002,2,190,David
2022/6/6,C147,Customer147,L,I001,Item001,6,115,David
2022/6/6,C147,Customer147,L,I003,Item003,4,195,David
2022/6/7,C592,Customer592,Q,I001,Item001,15,115,Emily
2022/6/7,C870,Customer870,Q,I001,Item001,15,115,Emily
2022/6/7,C1711,Customer1711,E,I005,Item005,10,145,John
2022/6/7,C1814,Customer1814,H,I001,Item001,1,130,Sarah
2022/6/7,C081,Customer081,L,I001,Item001,4,130,David
2022/6/7,C147,Customer147,L,I005,Item005,2,130,David
2022/6/7,C147,Customer147,L,I003,Item003,9,195,David
2022/6/8,C005,Customer005,C,I002,Item002,1,220,John
